0	0.300122
1	0.254833
2	0.22098
3	0.191889
4	0.160865
5	0.132921
6	0.111429
7	0.0934511
8	0.0801056
9	0.071201
10	0.071829
11	0.0804275
12	0.0871232
13	0.091679
14	0.0943551
15	0.0954056
16	0.0952383
17	0.0942071
18	0.0930236
19	0.0918354
20	0.0909437
21	0.0902289
22	0.0901829
23	0.0903364
24	0.0906556
25	0.0909376
26	0.0911527
27	0.0912562
28	0.0911458
29	0.0911921
30	0.0911408
31	0.0909346
32	0.0906541
33	0.0903915
34	0.0902315
35	0.0899961
36	0.0901909
37	0.0901553
38	0.0901844
39	0.090316
40	0.0901828
41	0.0899608
42	0.0897205
43	0.0892894
44	0.0889119
45	0.0885025
46	0.0881092
47	0.0881868
48	0.0883241
49	0.0890066
50	0.0893136
51	0.0902173
52	0.0905421
53	0.0910555
54	0.0913088
55	0.0913689
56	0.0911625
57	0.0907492
58	0.090288
59	0.0899976
60	0.0894694
61	0.089103
62	0.0890808
63	0.0888224
64	0.0889222
65	0.0888456
66	0.0890225
67	0.0892759
68	0.0894302
69	0.0897561
70	0.0899128
71	0.0900368
72	0.0900481
73	0.0901272
74	0.0900551
75	0.0900158
76	0.0897744
77	0.0897514
78	0.089473
79	0.0895046
80	0.0894314
81	0.0895103
82	0.0897392
83	0.0899674
84	0.0901949
85	0.0903114
86	0.0906736
87	0.0908808
88	0.0909813
89	0.0909709
90	0.0909097
91	0.0906551
92	0.0904392
93	0.0901157
94	0.0899047
95	0.0895986
96	0.0894052
97	0.0895161
98	0.0893306
99	0.0894438
100	0.0894523
101	0.089559
102	0.0895493
103	0.0895172
104	0.0894647
105	0.0893668
106	0.089333
107	0.0892124
108	0.0891637
109	0.0893118
110	0.0893222
111	0.0894463
112	0.0896368
113	0.0896551
114	0.0897513
115	0.0899216
116	0.0898748
117	0.0900696
118	0.0900357
119	0.0900011
120	0.0902269
121	0.0901846
122	0.0902269
123	0.0903939
124	0.0904112
125	0.0903482
126	0.0904058
127	0.0904244
128	0.0902717
129	0.0901275
130	0.0899208
131	0.0898727
132	0.0897516
133	0.0894629
134	0.0893198
135	0.0894198
136	0.0894928
137	0.0895532
138	0.0898115
139	0.0898192
140	0.0900449
141	0.0901301
142	0.0902571
143	0.090246
144	0.0901461
145	0.0900277
146	0.0898336
147	0.0897086
148	0.0897489
149	0.0897923
