0.060049243477	 0.060046999057	 0.000002244420 
0.059586967067	 0.059586872550	 0.000000094517 
0.059373873329	 0.059371311691	 0.000002561638 
0.058750798978	 0.058750423852	 0.000000375126 
0.058750798978	 0.058750423852	 0.000000375126 
0.058199839344	 0.058199828983	 0.000000010360 
0.058121136325	 0.058121127841	 0.000000008484 
0.057688442766	 0.057688137163	 0.000000305603 
0.056738027948	 0.056737029423	 0.000000998524 
0.056604628666	 0.056604628637	 0.000000000029 
0.055883916062	 0.055883045264	 0.000000870798 
0.055064522965	 0.055064520543	 0.000000002422 
0.053974927574	 0.053972903165	 0.000002024409 
0.052887941383	 0.052887927649	 0.000000013733 
0.052145746299	 0.052145716595	 0.000000029704 
0.050775749880	 0.050775399417	 0.000000350462 
0.048856502136	 0.048853263116	 0.000003239020 
0.047572804142	 0.047570682883	 0.000002121259 
0.045622431555	 0.045622189250	 0.000000242305 
0.043946363565	 0.043945912033	 0.000000451532 
0.041316798442	 0.041316437727	 0.000000360715 
0.039081119114	 0.039081107351	 0.000000011763 
0.037379734284	 0.037379670349	 0.000000063935 
0.035144874498	 0.035143285596	 0.000001588902 
0.033204715959	 0.033202695752	 0.000002020207 
0.031652717958	 0.031652717617	 0.000000000341 
0.030019847875	 0.030019595651	 0.000000252224 
0.028079558618	 0.028079555517	 0.000000003101 
0.026298654861	 0.026298644938	 0.000000009923 
0.024602988315	 0.024602216095	 0.000000772220 
0.023199561933	 0.023198992110	 0.000000569823 
0.021999058816	 0.021999001002	 0.000000057813 
0.020412155818	 0.020411814577	 0.000000341241 
0.019386887453	 0.019386824250	 0.000000063203 
0.017988477270	 0.017988453768	 0.000000023502 
0.016835961974	 0.016835927292	 0.000000034682 
0.015798291224	 0.015797840263	 0.000000450961 
0.014672960532	 0.014671087653	 0.000001872879 
0.013319820874	 0.013319754438	 0.000000066436 
0.012487578812	 0.012487328399	 0.000000250413 
0.011717720498	 0.011717418122	 0.000000302376 
0.010979895544	 0.010979588632	 0.000000306912 
0.010364049528	 0.010362602909	 0.000001446619 
0.009704221379	 0.009703987596	 0.000000233783 
0.008991506808	 0.008990900707	 0.000000606101 
0.008517762502	 0.008517744285	 0.000000018216 
0.007905059958	 0.007904223658	 0.000000836301 
0.007275928853	 0.007275861598	 0.000000067255 
0.006889131868	 0.006889082041	 0.000000049827 
0.006392597113	 0.006392596917	 0.000000000196 
0.005871891181	 0.005871006744	 0.000000884437 
0.005458671222	 0.005458213788	 0.000000457434 
0.005182008060	 0.005181847773	 0.000000160287 
0.004775506545	 0.004775430193	 0.000000076352 
0.004445136630	 0.004445133091	 0.000000003539 
0.004144252740	 0.004143945251	 0.000000307489 
0.003903236055	 0.003903222503	 0.000000013552 
0.003628209396	 0.003628142286	 0.000000067110 
0.003450367601	 0.003450255841	 0.000000111760 
0.003192619771	 0.003192307462	 0.000000312309 
0.002957596046	 0.002957081986	 0.000000514059 
0.002770816549	 0.002770696172	 0.000000120376 
0.002620542171	 0.002620321924	 0.000000220248 
0.002435261802	 0.002435255972	 0.000000005830 
0.002253142021	 0.002253140308	 0.000000001712 
0.002112874144	 0.002112752932	 0.000000121212 
0.002009907703	 0.002009341812	 0.000000565891 
0.001846227619	 0.001846227124	 0.000000000496 
0.001763467241	 0.001763164996	 0.000000302245 
0.001643194888	 0.001643192797	 0.000000002091 
0.001545480395	 0.001545467276	 0.000000013119 
0.001457834335	 0.001457834310	 0.000000000025 
0.001386386353	 0.001386326867	 0.000000059487 
0.001291430051	 0.001290817835	 0.000000612216 
0.001197688293	 0.001197237608	 0.000000450685 
0.001109700527	 0.001109596662	 0.000000103864 
0.001053025859	 0.001052876414	 0.000000149445 
0.000959241736	 0.000959181901	 0.000000059835 
0.000911890953	 0.000911888459	 0.000000002494 
0.000873060908	 0.000872983544	 0.000000077364 
0.000824316292	 0.000824141421	 0.000000174871 
0.000781012782	 0.000781006497	 0.000000006285 
0.000711011584	 0.000710843788	 0.000000167796 
0.000661248931	 0.000661246030	 0.000000002901 
0.000617625309	 0.000617542217	 0.000000083092 
0.000584991627	 0.000584954950	 0.000000036677 
0.000549012003	 0.000548970240	 0.000000041763 
0.000522558153	 0.000522555790	 0.000000002363 
0.000489593698	 0.000489570913	 0.000000022784 
0.000464205374	 0.000464089833	 0.000000115541 
0.000428955969	 0.000428863404	 0.000000092564 
0.000402241640	 0.000402231378	 0.000000010262 
0.000373956540	 0.000373956538	 0.000000000003 
0.000352894867	 0.000352812182	 0.000000082685 
0.000331955822	 0.000331953308	 0.000000002514 
0.000317593261	 0.000317589210	 0.000000004050 
0.000301196831	 0.000301177897	 0.000000018933 
0.000285596363	 0.000285434946	 0.000000161417 
0.000265680847	 0.000265679040	 0.000000001807 
0.000251072041	 0.000251029040	 0.000000043001 
0.000242396619	 0.000242396507	 0.000000000113 
0.000229093206	 0.000229089242	 0.000000003963 
0.000217466160	 0.000217465780	 0.000000000380 
0.000206285751	 0.000206283181	 0.000000002570 
0.000197884444	 0.000197880152	 0.000000004291 
0.000185129141	 0.000185129141	 0.000000000000 
